timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
33.125,-4,-8,-15,-8,-1,-3,0,-2
33.13,1,0,11,1,-1,-2,-3,-3
33.135,-1,0,3,-1,-2,-3,-1,-1
33.14,-3,-7,8,-6,-4,-1,-2,-2
33.145,1,0,4,17,10,1,1,1
33.15,-5,0,-6,1,1,2,-2,-1
33.155,-2,-1,-3,-5,-2,-2,-2,-2
33.16,-2,0,-1,-7,-3,-3,-1,-1
33.165,-1,-1,1,-7,-5,-2,0,-1
33.17,-4,3,0,2,1,-2,-2,-3
33.175,8,-11,-18,-6,-2,-2,-1,2
33.18,-5,2,9,1,2,1,0,-5
33.185,-5,-6,-13,-6,-2,0,-1,-1
33.19,-1,2,9,-9,-6,-3,1,1
33.195,-3,-6,-8,4,-8,-5,-3,-2
33.2,0,2,6,8,11,1,0,2
33.205,2,2,6,3,1,1,0,-1
33.21,-2,-1,-17,-4,-1,0,-1,-2
33.215,-4,-1,8,-10,-7,-3,-1,-2
33.22,-3,3,0,-4,-5,-2,-2,-1
33.225,-2,4,6,0,-1,-2,0,-2
33.23,1,2,9,3,-2,-1,-1,0
33.235,3,11,10,11,5,3,2,1
33.24,1,-2,-12,2,1,-1,-1,-1
33.245,-4,-9,1,-11,-4,-6,-4,-3
33.25,2,9,7,5,-5,-1,-1,1
33.255,3,7,-18,4,-6,3,0,0
33.26,-6,-13,3,-7,4,0,1,-3
33.265,1,3,1,-2,12,4,2,1
33.27,-2,-2,-9,-1,-4,-4,-4,-2
33.275,-1,7,23,20,-3,-3,-2,-1
33.28,-5,-9,-25,-29,-15,-4,-3,-2
33.285,-1,-1,-11,-4,0,0,-2,-1
33.29,-3,-2,4,7,3,0,-2,-1
33.295,2,3,12,-5,2,2,1,2
33.3,2,-1,-36,1,0,0,2,2
33.305,-3,-4,-4,-14,-7,-1,-1,-2
33.31,-2,0,2,-6,-4,-3,-1,-1
33.315,-2,-2,1,-11,-13,-11,-4,-3
33.32,1,-4,35,11,-5,-1,-2,1
33.325,3,10,0,12,18,12,4,2
33.33,-1,-2,4,6,24,8,3,0
33.335,-4,-3,-33,-21,-18,-4,-3,-5
33.34,-5,-23,20,34,7,-10,-5,-2
33.345,-3,-7,-9,-42,-29,-6,-1,-1
33.35,1,7,-8,-1,6,6,2,-1
33.355,2,5,12,6,7,0,1,2
33.36,2,12,-3,5,-18,-4,-3,-3
33.365,4,-3,-11,9,6,-8,-4,1
33.37,-7,-9,13,-12,-4,3,-3,-3
33.375,2,1,-7,8,19,9,4,2
33.38,-4,-4,-36,-22,-2,0,-1,-2
33.385,-4,-1,26,2,-16,-8,-4,-4
33.39,-4,-1,-14,-13,-16,-10,-2,-4
33.395,-3,-5,4,-1,2,-1,-1,-2
33.4,5,13,12,16,5,2,1,2
33.405,3,0,-12,0,8,1,1,2
33.41,-4,-35,-24,-10,2,0,-3,-2
33.415,-10,-16,3,-5,-6,-3,-6,-6
33.42,-1,12,-12,-1,-2,1,0,1
33.425,-2,2,5,-16,-9,-2,-3,-1
33.43,7,8,-2,3,-5,-2,-1,0
33.435,4,9,35,22,14,6,3,2
33.44,-4,-17,-24,-23,-8,-5,-5,-7
33.445,3,10,9,22,1,0,1,-1
33.45,-7,-11,-37,-19,-9,-6,-3,-3
33.455,13,5,15,17,11,6,4,4
33.46,-22,20,9,-15,-11,-7,-7,-8
33.465,7,2,-15,21,13,7,4,3
33.47,-9,-7,36,-12,-10,-8,-6,-6
33.475,-9,-19,-49,-17,-11,-7,-10,-7
33.48,14,16,6,36,17,11,13,13
33.485,5,9,5,7,6,3,1,4
33.49,-4,-7,21,-4,3,0,-1,-4
33.495,-26,-41,-52,-45,-33,-18,-12,-12
33.5,15,29,95,48,16,8,3,3
33.505,-13,-26,-21,-61,-17,-6,-4,-5
33.51,-1,-2,-57,18,0,-2,0,1
33.515,6,12,14,-5,0,-1,-1,0
33.52,0,-4,8,-24,-8,-5,-6,-5
33.525,9,15,11,39,22,17,10,7
33.53,4,13,0,4,11,4,2,2
33.535,18,29,82,54,25,13,10,13
33.54,-21,-44,-83,-68,-27,-16,-13,-12
33.545,-11,-10,-27,-16,-18,-13,-9,-11
33.55,-3,-4,7,0,-5,-2,-2,-1
33.555,1,10,-31,8,3,1,4,3
33.56,17,25,63,24,14,8,5,6
33.565,3,2,27,33,12,5,1,2
33.57,-6,-27,-4,-25,-19,-11,-7,-2
33.575,-31,-57,-92,-76,-38,-21,-13,-22
33.58,-4,-2,20,11,1,1,0,0
33.585,1,9,29,18,4,1,2,1
33.59,13,26,38,33,18,9,3,7
33.595,9,3,38,9,1,-2,1,10
33.6,6,10,-8,32,4,6,2,-6
33.605,-44,-31,38,-49,-27,-14,-14,-20
33.61,8,16,-23,16,4,3,-1,4
33.615,7,20,51,25,7,4,4,6
33.62,3,6,-34,-6,0,-4,-1,4
33.625,14,9,-3,16,2,6,4,6
33.63,2,11,10,10,11,4,3,-3
33.635,1,-7,11,-4,4,2,-1,-2
33.64,-3,-13,-15,-15,-8,-5,-3,0
33.645,3,0,-12,6,-1,-5,-4,-1
33.65,-11,-16,6,-19,-16,-8,-5,-6
33.655,5,5,3,2,10,3,-3,-1
33.66,-2,-8,-35,-8,-8,-4,0,-2
33.665,-10,-15,-88,-38,-8,-7,-3,-5
33.67,-3,-1,40,20,4,2,-3,-1
33.675,-5,7,-11,4,2,2,1,0
33.68,10,17,28,19,10,5,5,9
33.685,-7,-33,-57,-34,-7,-5,-4,-3
33.69,0,9,-21,20,-7,-7,-1,-1
33.695,-6,-9,-81,-18,-6,-4,-4,-3
33.7,-24,-41,22,-44,-23,-13,-14,-14
33.705,15,17,8,38,21,10,6,6
33.71,2,9,-2,2,15,8,5,2
33.715,4,14,53,21,10,6,5,1
33.72,-4,-9,-29,-9,-9,-2,1,0
33.725,1,3,22,8,-1,-1,-2,1
33.73,-2,-9,36,-23,-12,-8,-2,-4
33.735,-4,27,33,13,0,0,3,1
33.74,-6,-16,-12,-13,-3,-8,-9,-5
33.745,0,6,30,9,-9,-3,1,-3
33.75,-2,7,-2,5,6,4,3,3
33.755,6,0,-47,0,5,2,1,0
33.76,2,5,36,5,6,3,1,1
33.765,1,-10,-16,-7,-2,-5,-3,-2
33.77,-8,-3,-12,-4,-21,-6,-2,-7
33.775,2,-1,7,11,6,4,2,-1
33.78,-1,-2,-47,-5,4,0,-4,-1
33.785,8,20,66,29,9,0,2,2
33.79,1,0,-20,-5,-4,-2,1,1
33.795,-3,-15,57,-30,-10,-3,-3,-4
33.8,-14,-10,-1,-4,-7,-5,-4,-7
33.805,5,16,29,11,2,3,0,4
33.81,-10,-31,-79,-39,-14,-11,-10,-10
33.815,-2,-11,10,10,2,3,-5,0
33.82,6,21,35,13,8,2,11,4
33.825,-7,-9,10,-17,-12,-9,-5,-1
33.83,5,7,-19,8,0,4,5,6
33.835,-12,-18,30,7,-9,-8,-8,-7
33.84,-4,-7,3,-9,9,7,0,-3
33.845,6,19,47,28,16,9,8,8
33.85,-11,-25,-74,-33,-14,-13,-11,-14
33.855,4,9,-27,2,-10,-5,0,2
33.86,4,4,21,20,7,6,-3,0
33.865,-4,-10,-44,-22,2,5,4,-3
33.87,10,19,42,20,10,5,6,8
33.875,-4,0,8,-7,-6,-8,-3,-1
33.88,-5,-7,-31,-25,-18,-10,-6,-5
33.885,0,2,16,7,0,-2,-4,0
33.89,4,2,29,5,10,6,5,1
33.895,-2,-6,-24,-2,4,2,2,-4
33.9,11,9,35,21,11,16,10,9
33.905,-18,-19,-50,-22,-21,-21,-12,-9
33.91,0,1,42,3,-11,-19,-16,1
33.915,18,23,-3,2,0,1,0,6
33.92,5,-8,33,5,8,8,15,10
33.925,-21,-4,-43,9,13,9,-4,-35
33.93,-12,8,37,18,10,4,2,-5
33.935,-9,0,-32,-32,-8,-7,-5,-1
33.94,-4,-18,-5,-26,-22,-15,-16,-11
33.945,3,-12,-58,-9,-14,-4,-5,2
33.95,8,18,67,21,4,4,7,5
33.955,-6,-11,-25,-6,3,0,-4,-10
33.96,6,15,-11,7,6,1,1,3
33.965,38,56,108,70,29,18,17,25
33.97,-50,-83,-10,-94,-41,-29,-22,-32
33.975,3,4,19,24,1,5,5,6
33.98,-5,-1,-11,2,8,-1,-1,-4
33.985,12,25,47,18,11,8,7,10
33.99,18,18,-3,7,9,9,4,11
33.995,-19,-23,-29,-27,-13,-12,-4,-13
34,2,-3,34,20,0,1,-2,-2
34.005,-4,-11,-24,-42,-18,-6,-3,-7
34.01,13,14,-9,15,12,8,4,8
34.015,-2,-5,-18,-9,-7,-6,-2,3
34.02,-1,-11,-15,8,8,-5,0,-3
34.025,2,-15,18,2,-4,4,-1,-3
34.03,-14,-6,0,5,-9,-6,-7,-7
34.035,16,-3,-53,-24,-6,-6,-3,20
34.04,20,55,64,67,20,-5,0,-4
34.045,-31,-44,-8,-93,-27,4,8,-17
34.05,-15,-32,-29,11,7,8,4,13
34.055,39,8,-64,-14,-4,0,-8,2
34.06,-26,21,17,13,3,6,12,-23
34.065,7,11,-15,18,5,-13,-7,10
34.07,19,26,-3,-4,1,4,8,7
34.075,-6,-1,31,15,5,3,-2,-5
34.08,-4,-32,-82,-31,-13,-11,-11,3
34.085,-1,1,0,7,-4,-5,0,0
34.09,2,8,4,-2,3,1,-2,-8
34.095,-5,-1,33,35,12,-1,0,-3
34.1,10,16,51,-8,-3,5,5,9
34.105,-26,-74,-100,-61,-25,-13,-12,-15
34.11,-1,1,95,27,5,-5,-6,-4
34.115,8,29,59,14,25,17,13,4
34.12,-15,-13,41,-25,-27,-10,-6,0
34.125,10,20,11,26,6,1,-2,6
34.13,16,22,32,59,19,10,5,7
34.135,-14,-8,69,-6,-19,-11,-5,-7
34.14,4,-7,-64,-4,3,-1,-7,2
34.145,-5,-5,2,-4,-5,-4,-2,-5
34.15,9,21,38,14,12,9,10,5
34.155,-2,9,-15,-1,11,4,4,0
34.16,1,-7,-65,-20,-16,-12,-9,1
34.165,-10,-8,-16,-4,-13,-1,-4,-6
34.17,-1,-11,-75,-31,0,6,3,1
34.175,-7,8,54,27,7,0,-4,-4
34.18,0,-3,-50,-23,-1,0,-3,3
34.185,9,12,25,-2,6,-4,-2,-1
34.19,-10,-13,-14,-5,-23,-11,-8,-6
34.195,-3,-10,-8,0,0,0,0,-3
34.2,-1,4,24,18,7,5,1,0
34.205,-1,7,42,17,17,4,2,4
34.21,0,0,-33,-24,2,-3,-7,-3
34.215,2,-1,18,-3,-18,-8,4,-5
34.22,-11,-9,18,7,2,5,2,-5
34.225,-1,-3,-6,-20,-11,-6,-5,4
34.23,1,-4,-50,-28,-1,-1,3,-4
34.235,-6,-8,0,-1,2,2,-2,-7
34.24,2,-1,31,0,2,5,3,-1
34.245,4,4,-21,8,4,0,-3,3
34.25,-11,-22,48,-2,-19,-14,-6,-8
34.255,15,45,25,45,13,5,4,9
34.26,-9,-12,-15,-28,-8,-2,0,-3
34.265,9,16,-7,28,20,10,3,1
34.27,-3,-4,64,8,1,-1,-2,0
34.275,-2,-2,23,21,2,2,2,1
34.28,-4,-7,36,-1,-9,-8,-6,-2
34.285,16,27,13,41,13,8,7,6
34.29,-7,-3,-53,-18,-4,-7,-7,-6
34.295,-14,-25,-26,-20,-5,-3,-4,-4
34.3,1,2,-17,-3,1,2,4,0
34.305,7,15,52,30,8,5,7,9
34.31,-21,-31,-104,-46,-14,-14,-11,-15
34.315,-3,-3,32,21,4,2,-1,2
34.32,-6,-4,9,-34,-14,-9,-8,-5
34.325,-6,-7,36,1,-6,-3,-1,-3
34.33,47,78,102,120,50,30,21,29
34.335,-43,-56,49,-51,-44,-25,-18,-24
34.34,6,6,70,28,16,7,4,3
34.345,-13,-16,-45,-8,-8,-6,-6,-10
34.35,11,29,23,10,2,8,9,9
34.355,15,22,7,3,8,9,9,5
34.36,-10,-29,-74,-29,-20,-16,-11,0
34.365,-15,-11,31,-20,-8,-11,-10,-10
34.37,-5,-12,-48,-18,0,-2,-2,-2
34.375,2,6,1,-2,5,1,2,1
34.38,3,3,-29,1,-2,2,0,0
34.385,0,-5,-2,-11,-6,-6,-1,2
34.39,-9,-13,1,-5,-9,-8,-12,-7
34.395,3,6,-55,-3,3,1,8,2
34.4,0,6,82,0,1,0,1,-3
34.405,-8,-15,-29,-9,-13,-5,-5,-7
34.41,6,-6,32,-14,3,2,-1,-2
34.415,-16,-1,-53,-25,-4,-3,-6,-5
34.42,1,-15,-14,-33,-5,-6,0,-1
34.425,-9,-6,15,-4,-18,-9,-6,-6
34.43,-7,-4,2,-14,-7,-6,-6,-7
34.435,1,-5,23,-2,5,4,1,0
34.44,9,16,-14,27,15,14,6,6
34.445,-1,-2,18,-4,-1,-7,-5,-1
34.45,-2,0,-9,-1,-9,-6,-1,-2
34.455,-5,-19,-102,-59,-15,-1,-2,-3
34.46,-4,2,17,23,10,4,0,-2
34.465,12,7,-1,-1,6,8,3,7
34.47,-13,-1,14,0,-2,5,11,-27
34.475,2,-10,-4,1,-3,-10,-15,16
34.48,1,5,-7,-2,-8,-11,-5,-2
34.485,-3,-3,0,-5,-3,-5,9,-1
34.49,19,-3,-23,-1,-1,18,52,33
34.495,-24,-6,6,5,4,-10,-44,-67
34.5,19,6,-3,-1,-4,-26,-26,36
34.505,19,14,17,13,7,7,24,-31
34.51,-18,-5,-12,-11,-10,-5,-27,15
34.515,7,4,3,7,1,11,23,-7
34.52,3,2,39,17,13,17,11,8
34.525,-24,-14,-40,-20,-2,-8,-13,-6
34.53,18,-6,28,1,-2,4,11,1
34.535,-5,1,6,3,-4,-3,-16,8
34.54,-10,4,8,6,-2,-3,-17,-20
34.545,48,-15,-28,-5,-2,5,31,60
34.55,-53,-21,-10,-5,2,2,0,-6
34.555,-26,10,32,12,2,-1,12,4
34.56,8,-11,-15,-1,-4,1,13,-25
34.565,4,6,4,2,0,-8,-62,-27
34.57,-48,-31,-38,-42,-32,-31,-23,-82
34.575,26,25,24,11,8,-10,-1,-60
34.58,12,-5,-11,16,21,45,92,-17
34.585,-50,-50,-39,-34,-31,-55,27,113
34.59,26,74,53,32,23,1,-84,-109
34.595,-10,-51,-46,-24,-18,36,82,-57
34.6,8,20,18,0,-1,-68,-128,55
34.605,-24,12,20,21,15,6,-23,-70
34.61,56,-12,-40,-9,-7,-5,90,107
34.615,21,21,19,18,16,4,-118,-37
34.62,-25,-16,-37,-10,5,109,127,-49
34.625,90,5,14,-15,-18,-33,-34,23
34.63,0,29,-3,10,11,21,-71,29
34.635,-33,-54,-24,-24,-18,-31,23,-5
34.64,38,38,64,18,4,-58,-55,-93
34.645,-49,47,30,22,25,86,36,53
34.65,-22,-35,-13,-8,-20,-81,39,-128
34.655,72,69,43,28,11,23,-32,124
34.66,-40,-52,-13,-20,-14,-13,13,29
34.665,-11,0,-50,-24,-18,-37,-41,-107
34.67,49,24,8,29,31,84,12,19
34.675,-74,-14,-35,-6,-11,-64,67,65
34.68,-22,-36,0,-15,-32,-25,-124,61
34.685,33,21,41,33,15,-15,-89,28
34.69,-20,-7,-13,-8,-1,7,90,-24
34.695,15,1,-81,-33,-12,7,-121,-74
34.7,-47,-3,-16,-8,4,43,123,9
34.705,48,-13,5,-5,-12,-46,-35,-123
34.71,-38,-14,19,-4,-15,-37,-51,35
34.715,12,37,24,27,17,12,24,27
34.72,-18,-39,-66,-21,-5,-7,4,-27
34.725,-28,4,12,-12,-5,20,-22,-10
34.73,-19,-19,-14,6,2,8,-9,-5
34.735,0,6,43,29,16,12,7,-51
34.74,11,-16,12,-11,-12,-19,-2,-68
34.745,-29,-11,11,14,19,17,49,59
34.75,22,1,31,-16,-10,-4,13,19
34.755,6,-22,12,14,-2,-6,-4,6
34.76,48,28,40,2,-6,-6,-51,15
34.765,10,-30,4,-24,-8,3,44,-35
34.77,-14,22,-2,9,4,-5,-30,51
34.775,14,-1,51,5,-3,-13,-21,29
34.78,21,24,-23,22,16,18,-23,11
34.785,-7,4,-13,2,15,23,90,34
34.79,4,2,-9,1,-3,4,-49,7
34.795,10,-8,-7,-10,-9,-16,15,66
34.8,-1,11,-8,1,1,10,41,68
34.805,-5,-6,-4,-4,-16,1,-39,36
34.81,-8,-18,6,-15,-6,-20,-19,-11
34.815,6,-11,-14,-6,1,12,20,34
34.82,19,4,-16,-19,-5,-11,16,33
34.825,-19,-14,-10,5,2,2,-19,-28
34.83,12,-11,-7,2,7,13,20,29
34.835,-15,1,6,-6,-13,-13,-14,-28
34.84,12,19,10,28,16,19,15,17
34.845,-7,22,-67,-41,-15,-14,-31,-21
34.85,-16,2,11,-7,-4,7,24,31
34.855,-26,-27,-1,-10,-9,-13,-7,-33
34.86,-30,16,14,19,8,3,-27,-25
34.865,-25,-1,20,12,-2,-12,5,7
34.87,-3,-6,-5,-8,-2,10,26,-65
34.875,8,-11,-13,-10,-4,-6,4,-23
34.88,2,1,-6,-4,-4,-9,-3,1
34.885,-11,-20,14,4,10,12,-6,-30
34.89,12,-2,-6,-7,-7,-9,-12,12
34.895,-1,7,1,-3,-2,7,19,-2
34.9,1,-12,4,2,-7,1,-31,-7
34.905,27,19,13,15,13,8,17,56
34.91,-14,-17,-10,0,6,2,-5,-12
34.915,3,36,-6,-7,0,12,9,51
34.92,-11,1,-4,-12,-9,-13,-6,15
34.925,3,7,1,13,-3,18,-5,17
34.93,-7,-14,16,16,11,-3,-15,-1
34.935,3,26,-12,9,13,14,36,-2
34.94,-26,-38,12,-30,-11,-4,1,-33
34.945,-19,-9,4,-11,-10,-17,-20,19
34.95,26,0,-7,-4,-4,9,14,-50
34.955,-15,3,14,0,-5,-5,15,-10
34.96,27,18,-14,20,17,11,13,96
34.965,-1,3,24,9,7,-2,-1,-11
34.97,34,20,-5,-3,-6,2,-21,61
34.975,3,-25,-26,0,-3,9,-8,14
34.98,18,7,-38,-21,-13,-17,-2,0
34.985,-6,0,12,0,-6,-5,7,21
34.99,-12,2,-2,6,7,8,2,35
34.995,11,-1,18,0,7,-1,11,9
35,-3,-15,-8,-4,-11,-18,-22,-30
35.005,4,-13,-2,5,2,4,17,-16
