timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
16.25,-7,-8,-6,-6,-1,0,0,0
16.255,-3,0,4,-3,-2,1,1,-2
16.26,-1,0,6,-2,-3,-2,-2,1
16.265,2,1,-14,-5,4,2,1,2
16.27,-6,4,19,7,1,-5,-2,-2
16.275,1,0,-8,1,0,-4,-2,-4
16.28,-3,3,-7,-7,-9,-1,0,0
16.285,6,0,16,2,-3,0,0,-3
16.29,1,-4,-20,-5,4,-2,-4,-3
16.295,-18,-3,0,4,-2,-2,2,-1
16.3,11,-1,-16,-4,1,-2,-2,0
16.305,-6,-1,-5,-2,1,-1,2,-1
16.31,-13,-6,7,-2,-3,2,-1,-4
16.315,-11,2,5,-1,-5,-2,-5,-2
16.32,1,-2,-5,1,0,-5,-2,-3
16.325,9,7,3,-6,1,1,0,3
16.33,1,-3,11,6,-1,-2,2,3
16.335,-1,-5,-25,-17,0,0,-2,-3
16.34,-6,0,10,4,4,5,0,-2
16.345,4,2,2,8,1,0,0,-2
16.35,3,9,11,10,-1,-2,-1,0
16.355,0,-3,-14,-3,-6,0,0,-1
16.36,-3,-5,-20,-16,-5,-4,-2,0
16.365,-6,5,9,3,14,-1,2,-3
16.37,-1,-3,-15,-2,-10,-3,-8,0
16.375,5,7,15,13,-1,-2,4,3
16.38,-4,-3,-17,-19,-5,-2,1,0
16.385,5,-9,-8,-4,-7,-1,-5,-2
16.39,-5,19,1,4,8,4,1,-3
16.395,4,4,7,5,3,-3,-8,2
16.4,-6,-4,3,7,0,2,-3,-1
16.405,-16,-8,-14,-9,-8,-4,0,-4
16.41,-1,-9,0,-7,-2,-3,-4,-2
16.415,-9,28,-4,5,1,0,1,0
16.42,1,3,4,1,5,-1,1,2
16.425,7,3,5,0,-6,-2,-1,0
16.43,0,1,7,-1,-6,0,2,-2
16.435,-9,-19,-10,-9,5,1,-3,-1
16.44,7,0,17,7,-2,1,1,-3
16.445,-2,3,6,0,-3,-1,-3,-1
16.45,1,-12,-14,-9,0,-1,-3,-2
16.455,11,2,10,7,1,0,2,2
16.46,-6,-4,-14,-14,-8,-8,-6,-3
16.465,-5,-5,-6,-5,-5,0,-2,-2
16.47,5,1,18,11,3,4,2,-2
16.475,-2,-10,-8,-3,4,-1,-1,0
16.48,-4,4,18,9,4,0,1,-1
16.485,-2,-6,-42,-11,-6,-8,-3,-3
16.49,-4,-5,14,-6,-5,-3,-1,-1
16.495,2,-1,5,3,0,1,0,0
16.5,-1,4,-5,-3,-4,-2,-2,0
16.505,3,-1,8,2,-1,2,0,-1
16.51,-7,-9,-14,-7,5,-3,-2,-5
16.515,-3,-5,10,0,-8,-4,-3,-5
16.52,-2,4,-1,8,6,1,1,2
16.525,5,5,13,2,-2,1,-1,-1
16.53,-3,5,-14,-2,-2,1,2,0
16.535,-5,-5,4,-2,-2,-1,1,-4
16.54,3,-5,4,0,0,0,1,-2
16.545,-3,0,14,6,2,2,-2,0
16.55,7,-1,-27,-3,-2,-3,-2,0
16.555,4,5,-6,-4,-3,-3,-1,1
16.56,-7,-8,14,-14,-11,-5,-6,-5
16.565,1,-1,0,1,0,-3,2,0
16.57,-1,3,8,8,5,3,2,3
16.575,-2,-2,9,5,0,1,1,1
16.58,16,-15,-10,4,2,-1,-4,-3
16.585,-5,-4,-1,-3,0,-1,-2,0
16.59,-6,-7,3,-7,-12,-3,-5,-1
16.595,-1,-1,-7,-5,6,-2,-1,-2
16.6,3,-2,14,8,-2,4,2,0
16.605,-3,1,6,-4,-6,-2,-2,-1
16.61,3,-4,-22,-7,-4,-2,-2,0
16.615,-10,-2,23,2,-2,-4,-4,0
16.62,5,-1,-8,-6,-4,-2,-3,-4
16.625,0,2,6,10,15,6,2,2
16.63,-3,4,3,3,-1,-1,1,-1
16.635,-2,1,2,-7,-4,-1,-2,0
16.64,-3,7,1,0,-6,-2,0,1
16.645,-1,1,14,3,-6,-2,-3,-2
16.65,-1,0,-14,-12,-1,-6,-8,-2
16.655,3,-5,-6,-2,0,3,0,0
16.66,-6,1,-2,2,3,3,4,-2
16.665,2,-5,-3,3,-1,-2,1,2
16.67,-1,3,6,9,-1,-3,0,0
16.675,-1,-2,-10,-6,-4,-2,-5,-4
16.68,-10,-6,-19,-16,0,-2,-5,0
16.685,0,2,6,4,1,-1,1,1
16.69,-9,-1,8,7,-1,2,1,0
16.695,0,-11,-43,-25,-8,-7,-2,-4
16.7,-1,5,17,7,1,-3,1,2
16.705,-4,-1,-9,-1,-3,1,0,-2
16.71,4,-4,13,-4,2,-1,-3,-2
16.715,8,4,5,11,-1,-1,-1,-1
16.72,-12,4,7,0,-1,2,-1,1
16.725,0,-5,-7,-8,-4,-3,-4,-1
16.73,-2,3,4,3,7,3,1,-1
16.735,7,-5,3,2,-2,-1,1,-3
16.74,-7,3,-1,1,-4,-6,-3,-2
16.745,-2,-2,-5,-1,6,2,-2,-2
16.75,3,-4,3,-8,-8,-3,0,-3
16.755,2,5,6,2,0,-2,-1,1
16.76,2,1,2,5,-1,1,-1,-1
16.765,0,-5,-28,-7,-3,1,2,-4
16.77,-6,0,1,-10,2,0,-1,-1
16.775,-5,-2,23,9,2,-2,-1,-3
16.78,-6,-3,-14,-7,2,-1,-1,-1
16.785,-6,-5,-4,-2,-4,-3,-1,-1
16.79,1,-5,-18,-11,-5,0,0,-3
16.795,-6,3,7,2,-7,-1,-1,0
16.8,2,3,7,7,4,0,0,-1
16.805,2,0,-1,1,2,-1,-2,-2
16.81,-1,-1,4,3,2,-1,-1,0
16.815,-1,-2,-5,-2,-3,-3,-3,0
16.82,-1,-8,-18,-5,-4,-3,-3,-3
16.825,-9,-3,10,-2,-2,-2,-1,0
16.83,4,2,2,1,1,0,2,-1
16.835,-2,-1,-3,-4,-6,1,0,0
16.84,8,-6,-4,0,5,-1,-1,-3
16.845,3,5,6,1,-3,-3,-2,1
16.85,-1,-4,0,-1,1,-3,-2,-2
16.855,0,-1,-6,-1,-10,-4,-3,-1
16.86,-2,0,11,1,-5,-3,0,1
16.865,7,5,-10,-2,10,4,2,1
16.87,-2,0,-9,0,2,1,0,0
16.875,-1,2,5,3,1,-1,-1,0
16.88,-2,-3,9,0,-4,0,0,-2
16.885,-1,-1,-1,-7,-8,-2,-1,-3
16.89,-4,0,9,5,-6,-2,-2,-1
16.895,-3,-2,4,-4,-1,-2,-2,-4
