timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
22.75,-1,1,-1,0,-1,-1,0,-1
22.755,-1,0,0,-2,-3,-2,1,-4
22.76,-2,1,1,1,-1,-2,-1,6
22.765,-4,-6,-3,-1,0,0,-1,-4
22.77,0,2,0,-2,-1,-2,0,-3
22.775,-2,-2,0,-3,-1,-2,-2,0
22.78,-2,-4,-2,0,0,-1,-2,-1
22.785,1,-2,1,-3,-1,-1,-1,-2
22.79,5,10,-1,0,-1,-1,1,4
22.795,-4,1,0,0,-2,-1,-1,-3
22.8,-5,-2,-1,1,0,0,-3,-2
22.805,1,-1,0,-2,-1,-2,-2,0
22.81,0,-4,-1,-2,-1,-3,-1,1
22.815,-9,13,2,-2,-2,-3,-1,-5
22.82,-6,-4,0,3,2,2,0,-6
22.825,1,-2,-2,-1,-2,0,-1,0
22.83,-4,2,0,-1,-3,0,0,-1
22.835,1,-6,0,-1,-1,-3,-2,-2
22.84,-4,-22,-4,-4,-5,-5,-1,1
22.845,-10,7,2,3,2,3,0,-3
22.85,0,-10,-1,0,1,-1,-2,-3
22.855,-1,-3,1,-1,0,-1,0,-2
22.86,-1,1,0,-2,-4,-2,1,1
22.865,2,-4,-2,-3,-1,-4,-1,-3
22.87,1,-1,2,-1,-1,-1,0,3
22.875,-5,-3,-3,0,0,-2,-2,-2
22.88,2,10,-2,0,0,0,-2,-1
22.885,0,-2,-2,-3,-3,-1,-1,-2
22.89,0,3,1,-1,-1,0,0,-2
22.895,0,-8,-3,-2,-2,0,-2,-3
22.9,1,2,1,-1,-2,-3,-1,-2
22.905,-1,-1,-2,0,0,-1,-1,0
22.91,-4,-9,0,-1,-2,-3,-3,-2
22.915,-2,-3,0,1,2,-2,0,0
22.92,7,23,-3,-1,1,0,0,-1
22.925,-1,-4,3,-3,-2,-3,-1,0
22.93,-1,-11,-4,0,-2,-1,-2,-4
22.935,-9,5,-3,-3,-3,-1,0,-4
22.94,-8,-8,0,2,1,1,-2,-3
22.945,2,0,-3,-2,-2,-1,0,1
22.95,4,3,1,0,-1,-1,2,6
22.955,3,1,1,-4,-1,-2,-4,-1
22.96,0,-2,2,-1,-2,-1,-1,1
22.965,1,3,-1,-3,-2,-1,-1,0
22.97,-2,5,-1,-2,-1,-1,-2,-2
22.975,0,-2,0,0,-2,0,-1,-2
22.98,-3,-3,0,-3,1,-1,0,-2
22.985,0,-12,-2,0,-3,-2,-1,0
22.99,0,2,0,0,2,-1,-1,-2
22.995,0,-2,-1,0,-1,-2,-2,-3
23,-2,-3,-1,-2,-2,1,0,2
23.005,0,4,-1,-1,-1,-1,-1,1
23.01,-3,2,0,-3,-1,-1,-3,-3
23.015,4,-1,-3,0,-1,0,-1,2
23.02,-2,-5,0,-1,-2,-3,-2,-1
23.025,-4,-1,0,0,0,1,-1,-2
23.03,-1,0,-2,-1,-2,-2,0,0
23.035,0,-8,-2,-1,0,0,0,-1
23.04,0,2,-1,-2,-1,-2,-1,0
23.045,2,-4,-1,-1,-3,-2,-1,1
23.05,-4,-2,3,-1,1,0,-1,-5
23.055,0,-1,-2,-3,-1,0,-1,-1
23.06,-3,-2,-1,-1,-1,-1,-1,-1
23.065,1,-1,-2,-1,-3,-2,-1,-2
23.07,-1,-2,-1,-2,-1,-3,-1,-1
23.075,-3,-1,-4,0,-2,-2,-2,-1
23.08,2,0,0,-1,0,-1,-1,-1
23.085,-3,-1,1,3,0,1,-2,-3
23.09,-2,0,-1,-1,-3,-1,-2,-1
23.095,-2,-4,2,-2,0,-1,-2,-2
23.1,1,-1,0,-3,-3,-2,-2,-1
23.105,-2,2,-2,-3,2,-1,0,-2
23.11,-2,-10,-2,-1,0,-1,1,0
23.115,0,2,0,-1,-5,-2,-3,-5
23.12,-2,-2,-1,0,-1,0,-2,1
23.125,-1,0,2,-1,-1,-1,0,0
23.13,2,1,-2,0,-1,-3,-1,0
23.135,0,-6,-3,-2,0,0,0,-1
23.14,-2,2,0,0,0,1,1,-1
23.145,-6,-6,-2,-2,0,0,-3,-2
23.15,4,0,-5,-1,0,0,-3,-2
23.155,-7,-1,0,2,-1,-3,-2,-4
23.16,1,-2,-1,-2,-2,-3,-2,-4
23.165,-2,-1,3,0,1,1,0,2
23.17,-4,-5,-2,0,-1,0,-1,-3
23.175,3,2,-1,-1,-1,-1,-1,1
23.18,-2,-3,-2,-1,-2,-2,-1,2
23.185,1,0,-2,-2,-3,-3,-3,-12
23.19,4,0,-1,-1,-1,0,0,24
23.195,-5,4,1,0,-1,1,-2,-28
23.2,1,-4,-3,-1,0,-1,0,0
23.205,0,0,2,-2,-2,0,-1,0
23.21,-2,2,1,0,-3,-1,0,5
23.215,1,-2,-2,-3,-2,-2,-1,10
23.22,-5,1,-4,-1,1,-2,-2,-4
23.225,0,-8,-2,-1,0,-1,-2,0
23.23,-3,0,0,-2,-2,-1,-1,-9
23.235,-2,1,0,-1,0,1,0,5
23.24,-2,-3,0,-2,-1,-1,0,-7
23.245,1,1,-1,-1,-2,-2,-1,4
23.25,-1,-1,-4,-2,0,-3,-1,-7
23.255,-1,-8,-2,-2,-4,-2,-3,-1
