timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
14.45,-3,-3,-3,12,-5,-5,-3,-3
14.455,-1,-3,-4,4,2,2,1,0
14.46,0,-1,0,-13,3,-2,-2,-1
14.465,0,-1,3,11,4,1,-1,0
14.47,-1,-1,-1,-9,-1,1,0,0
14.475,-1,0,2,23,3,-2,-2,0
14.48,-2,-2,0,-5,-3,-1,-1,-1
14.485,-2,-1,0,7,1,0,0,0
14.49,0,-2,-1,-17,-3,-4,-3,-2
14.495,-1,-4,-5,19,-6,-3,-3,-3
14.5,-1,0,3,1,0,2,-2,2
14.505,1,0,2,0,1,-1,-1,1
14.51,-2,-2,-1,6,3,-1,-2,-3
14.515,0,0,-3,-14,3,-1,1,-1
14.52,0,-1,-5,-17,-10,1,2,0
14.525,0,1,2,12,1,-2,-2,1
14.53,-4,-4,-3,6,-9,-3,-2,-2
14.535,0,-1,2,-17,-2,-1,0,0
14.54,-1,-2,-1,6,0,-1,0,0
14.545,-2,-1,-2,0,1,-2,1,-2
14.55,1,-2,-2,11,2,-1,-2,-2
14.555,-2,-2,-6,-38,-9,-4,-3,-2
14.56,-1,-2,1,26,0,-2,-1,-1
14.565,-2,-3,-4,-5,-1,-1,-2,-2
14.57,0,1,-3,-4,3,3,1,0
14.575,-2,-2,2,30,-3,-2,-2,-2
14.58,0,1,2,-10,-2,-3,1,-1
14.585,-3,-1,-3,-1,-2,-1,-1,0
14.59,-2,0,5,9,0,-2,-2,0
14.595,-2,-3,-10,-7,-3,-1,0,0
14.6,-1,-1,0,-8,-2,-3,1,0
14.605,0,1,2,5,3,-1,1,-2
14.61,-2,-3,-10,-31,-6,-4,-4,-4
14.615,1,3,13,6,5,1,2,2
14.62,-5,-6,-8,12,-8,-4,-3,-2
14.625,0,0,-3,-1,0,2,-1,-1
14.63,3,1,2,0,1,0,1,0
14.635,0,-1,3,-1,1,-1,-2,0
14.64,2,-3,-10,-6,-1,-2,-4,1
14.645,0,1,6,13,1,0,-1,-2
14.65,-4,-7,-15,-33,-15,-6,-6,-4
14.655,-2,1,3,7,1,0,-2,-1
14.66,2,1,2,-12,4,0,0,0
14.665,-2,-2,-4,3,-1,0,0,1
14.67,1,2,6,13,1,2,3,0
14.675,1,-2,-2,-2,-3,-1,-1,-3
14.68,-1,-1,2,-6,3,2,0,-2
14.685,-2,-1,-3,-9,0,-3,1,-1
14.69,-4,-1,-4,-4,-10,-4,-3,-2
14.695,-2,-1,-7,-7,-1,0,0,-3
14.7,-1,1,5,16,0,-3,-3,-1
14.705,-2,-3,-5,3,0,0,-1,-1
14.71,1,2,6,-16,-2,-2,1,0
14.715,1,-1,-2,-3,-3,-1,-1,1
14.72,-2,0,-3,-7,0,0,-2,-3
14.725,0,1,1,-4,2,1,0,1
14.73,0,0,-4,7,6,0,1,0
14.735,-4,-4,-9,-10,-7,-5,-4,-2
14.74,0,0,3,1,1,0,1,-1
14.745,0,-3,-3,-15,-3,-4,-2,-1
14.75,2,0,2,1,2,2,1,-1
14.755,-2,-1,-3,-10,-1,-2,-2,-3
14.76,-1,-2,1,13,4,-1,-1,-1
14.765,0,0,0,20,-5,-3,-1,-3
