3.075499999999999901e+01,-5.000000000000000000e+00,1.000000000000000000e+00,2.800000000000000000e+01,1.300000000000000000e+01,6.000000000000000000e+00,-2.000000000000000000e+00,2.000000000000000000e+00,-1.200000000000000000e+01,0.000000000000000000e+00
3.076000000000000156e+01,-9.000000000000000000e+00,4.000000000000000000e+00,-2.400000000000000000e+01,5.000000000000000000e+00,2.300000000000000000e+01,1.200000000000000000e+01,2.000000000000000000e+00,-7.000000000000000000e+00,0.000000000000000000e+00
3.076500000000000057e+01,6.000000000000000000e+00,-2.100000000000000000e+01,2.800000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+00,-4.000000000000000000e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00
3.076999999999999957e+01,6.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00,-1.100000000000000000e+01,-1.000000000000000000e+01,4.000000000000000000e+00,-1.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.077499999999999858e+01,1.000000000000000000e+00,-1.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,-8.000000000000000000e+00,0.000000000000000000e+00
3.078000000000000114e+01,1.100000000000000000e+01,5.800000000000000000e+01,2.100000000000000000e+01,5.000000000000000000e+00,-9.000000000000000000e+00,-5.000000000000000000e+00,1.000000000000000000e+00,2.600000000000000000e+01,0.000000000000000000e+00
3.078500000000000014e+01,1.300000000000000000e+01,3.200000000000000000e+01,-8.700000000000000000e+01,-1.700000000000000000e+01,-5.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.078999999999999915e+01,-3.000000000000000000e+00,-8.000000000000000000e+00,6.700000000000000000e+01,8.000000000000000000e+00,1.700000000000000000e+01,8.000000000000000000e+00,-1.000000000000000000e+00,-8.000000000000000000e+00,0.000000000000000000e+00
3.079500000000000171e+01,-1.000000000000000000e+00,-8.000000000000000000e+00,-3.400000000000000000e+01,-1.000000000000000000e+00,-1.500000000000000000e+01,-1.400000000000000000e+01,-6.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00
3.080000000000000071e+01,-4.000000000000000000e+00,-1.800000000000000000e+01,1.000000000000000000e+01,-2.000000000000000000e+01,-2.100000000000000000e+01,-7.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.080499999999999972e+01,8.000000000000000000e+00,1.300000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+00,1.600000000000000000e+01,7.000000000000000000e+00,4.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00
3.080999999999999872e+01,8.000000000000000000e+00,1.100000000000000000e+01,3.000000000000000000e+01,-1.000000000000000000e+00,-6.000000000000000000e+00,1.200000000000000000e+01,9.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00
3.081500000000000128e+01,4.000000000000000000e+00,4.000000000000000000e+00,-5.100000000000000000e+01,4.600000000000000000e+01,1.100000000000000000e+01,-6.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00
3.082000000000000028e+01,-4.000000000000000000e+00,-1.000000000000000000e+01,5.100000000000000000e+01,-7.000000000000000000e+00,-1.500000000000000000e+01,-1.000000000000000000e+00,-9.000000000000000000e+00,-1.800000000000000000e+01,0.000000000000000000e+00
3.082499999999999929e+01,-5.000000000000000000e+00,-1.900000000000000000e+01,-6.200000000000000000e+01,-2.700000000000000000e+01,-3.500000000000000000e+01,-2.500000000000000000e+01,-6.000000000000000000e+00,-1.000000000000000000e+01,0.000000000000000000e+00
3.082999999999999829e+01,-2.000000000000000000e+00,-8.000000000000000000e+00,-2.600000000000000000e+01,7.000000000000000000e+00,2.200000000000000000e+01,5.000000000000000000e+00,3.000000000000000000e+00,-5.000000000000000000e+00,0.000000000000000000e+00
3.083500000000000085e+01,-4.000000000000000000e+00,-3.000000000000000000e+00,2.300000000000000000e+01,-2.000000000000000000e+00,1.300000000000000000e+01,7.000000000000000000e+00,-2.000000000000000000e+00,-5.000000000000000000e+00,0.000000000000000000e+00
3.083999999999999986e+01,0.000000000000000000e+00,-6.000000000000000000e+00,-1.800000000000000000e+01,4.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,-1.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.084499999999999886e+01,-1.000000000000000000e+00,5.000000000000000000e+00,3.900000000000000000e+01,2.200000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00,-5.000000000000000000e+00,-1.000000000000000000e+01,0.000000000000000000e+00
3.085000000000000142e+01,-8.000000000000000000e+00,-1.600000000000000000e+01,-3.600000000000000000e+01,-1.300000000000000000e+01,-2.000000000000000000e+01,-6.000000000000000000e+00,-3.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00
3.085500000000000043e+01,-3.000000000000000000e+00,6.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00,-1.600000000000000000e+01,-1.300000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00
3.085999999999999943e+01,6.000000000000000000e+00,-4.000000000000000000e+00,-1.900000000000000000e+01,-1.800000000000000000e+01,-1.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.086499999999999844e+01,-5.000000000000000000e+00,-3.000000000000000000e+00,3.800000000000000000e+01,1.000000000000000000e+00,1.100000000000000000e+01,9.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+01,0.000000000000000000e+00
3.087000000000000099e+01,5.000000000000000000e+00,1.000000000000000000e+00,-1.900000000000000000e+01,1.800000000000000000e+01,3.000000000000000000e+00,-3.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00
3.087500000000000000e+01,-2.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+00,-1.100000000000000000e+01,1.000000000000000000e+01,1.100000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
3.087999999999999901e+01,0.000000000000000000e+00,-1.000000000000000000e+01,-9.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00
3.088500000000000156e+01,-1.000000000000000000e+00,-3.000000000000000000e+00,2.200000000000000000e+01,1.300000000000000000e+01,2.000000000000000000e+00,-1.000000000000000000e+00,-5.000000000000000000e+00,-8.000000000000000000e+00,0.000000000000000000e+00
3.089000000000000057e+01,3.000000000000000000e+00,-2.000000000000000000e+00,-5.000000000000000000e+01,2.000000000000000000e+00,-1.500000000000000000e+01,-1.500000000000000000e+01,-6.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00
3.089499999999999957e+01,1.000000000000000000e+00,-1.000000000000000000e+00,2.000000000000000000e+01,-2.200000000000000000e+01,-3.000000000000000000e+00,1.000000000000000000e+00,-2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.089999999999999858e+01,-1.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,1.000000000000000000e+00,-2.000000000000000000e+00,-5.000000000000000000e+00,0.000000000000000000e+00,-1.900000000000000000e+01,0.000000000000000000e+00
3.090500000000000114e+01,-1.000000000000000000e+00,5.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00,-2.000000000000000000e+00,-6.000000000000000000e+00,0.000000000000000000e+00
3.091000000000000014e+01,2.000000000000000000e+00,5.000000000000000000e+00,-4.800000000000000000e+01,4.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
3.091499999999999915e+01,-9.000000000000000000e+00,-1.200000000000000000e+01,2.400000000000000000e+01,-1.700000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,-2.800000000000000000e+01,-2.000000000000000000e+01,0.000000000000000000e+00
3.092000000000000171e+01,4.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00
3.092500000000000071e+01,6.000000000000000000e+00,-2.000000000000000000e+00,-8.000000000000000000e+00,-8.000000000000000000e+00,-2.200000000000000000e+01,-1.100000000000000000e+01,1.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00
